,loan_amnt,loan_status,person_income
1360,8000,1,27048
1361,1300,1,64000
1362,1300,0,89000
1363,1325,1,24000
1364,1325,1,26000
1365,1325,1,44400
1366,2750,0,27138
1367,1325,0,51500
1368,1350,0,23004
1369,1350,0,42000
1370,1350,0,69600
1371,1400,0,10000
1372,3725,0,27302
1373,1400,1,14650
1374,8000,0,27360
1375,5175,0,27442
1376,9000,0,27500
1377,1400,1,30000
1378,1400,0,30000
1379,1400,0,33000
1380,1400,0,40000
1381,1400,0,40044
1382,3500,1,27568
1383,1400,1,35652
1384,1400,0,45000
1385,2000,0,27600
1386,2500,0,27600
1387,7000,0,27600
1388,1400,1,42000
1389,11500,1,27600
1390,8400,0,27600
1391,6000,1,27600
1392,1450,0,10000
1393,1450,1,30000
1394,1450,0,47000
1395,9800,0,27600
1396,1450,0,55560
1397,1475,0,101000
1398,1500,1,27000
1399,1500,0,27040
1400,1500,0,27996
1401,1500,0,28000
1402,9600,0,27600
1403,1200,0,27600
1404,1500,0,28596
1405,1500,0,28800
1406,1500,0,30000
1407,1500,0,30000
1408,14125,0,27800
1409,1500,0,30000
1410,1500,1,30000
1411,1500,1,30000
1412,1500,0,30000
1413,1500,0,31000
1414,6000,0,27983
1415,1500,0,31200
1416,1500,0,31500
1417,1500,0,32000
1418,4800,0,27996
1419,1500,0,32000
1420,1500,0,32000
1421,1500,1,32304
1422,1500,0,33000
1423,5000,0,27996
1424,4200,0,27996
1425,9250,0,27996
1426,3250,1,27996
1427,5500,0,27996
1428,1500,0,33600
1429,1500,0,33996
1430,1500,0,34942
1431,1500,0,35000
1432,1500,0,35000
1433,1500,0,35000
1434,10000,0,27996
1435,1500,1,29004
1436,1500,0,36000
1437,1500,0,36000
1438,12300,0,28000
1439,1500,0,36000
1440,1500,1,30996
1441,1500,0,38000
1442,9600,0,28000
1443,9500,1,28000
1444,2500,0,28000
1445,1500,0,38000
1446,7000,0,28000
1447,1500,0,39000
1448,1500,1,33996
1449,1500,0,40000
1450,1000,0,28000
1451,10000,0,28000
1452,1500,1,34000
1453,1500,0,40000
1454,1500,0,40000
1455,1500,1,34980
1456,8400,0,28000
1457,1500,0,42000
1458,1500,1,36000
1459,1500,0,42000
1460,1500,0,42769
1461,4000,0,28000
1462,1500,0,44400
1463,8500,0,28000
1464,1500,1,39000
1465,5225,1,28000
1466,1500,0,45000
1467,1500,0,45000
1468,1500,0,48000
1469,1500,1,42000
1470,1500,1,42500
1471,1500,0,48720
1472,1500,0,50000
1473,1500,0,50500
1474,1500,0,51600
1475,1500,0,51996
1476,12200,0,28000
1477,10750,0,28000
1478,1500,0,52000
1479,1500,0,54000
1480,5000,0,28000
1481,4000,0,28000
1482,1500,0,54000
1483,4000,0,28000
1484,1500,0,54000
1485,9000,1,28000
1486,1500,0,55400
1487,1500,1,51000
1488,1500,0,57160
1489,1500,0,57996
1490,1500,0,58000
1491,1500,0,60000
1492,1500,0,63000
1493,1500,0,63128
1494,1500,0,71000
1495,1500,1,69764
1496,1000,0,28176
1497,1600,1,10008
1498,6000,0,28440
1499,1600,1,12000
1500,1600,1,14400
1501,1600,0,15120
1502,1600,0,15360
1503,3500,0,28500
1504,1600,0,22800
1505,1675,0,20000
1506,4800,0,28500
1507,8500,0,28500
1508,1675,0,24960
1509,1675,1,28800
1510,1675,0,46300
1511,1675,0,60000
1512,2000,0,28596
1513,1700,0,17688
1514,1700,0,18600
1515,10000,0,28644
1516,1700,0,45000
1517,3000,0,28692
1518,1750,1,9600
1519,8000,0,28776
1520,6000,0,28800
1521,1750,1,9840
1522,8875,0,28800
1523,1750,1,10000
1524,1750,1,10000
1525,5150,0,28800
1526,1750,1,10008
1527,1750,0,17000
1528,1750,1,22800
1529,1750,0,96000
1530,1775,0,22800
1531,1775,0,40000
1532,1775,0,45000
1533,1400,1,28800
1534,1800,0,14400
1535,5000,0,28800
1536,6075,0,28800
1537,3500,0,28800
1538,1800,0,18000
1539,1800,0,18000
1540,1800,1,18000
1541,7500,0,28800
1542,10000,0,28800
1543,1800,0,21000
1544,5000,0,28800
1545,10000,0,28800
1546,1800,0,22584
1547,6000,0,28800
1548,1800,0,24000
1549,1800,1,25000
1550,1000,0,28800
1551,1800,0,28000
1552,1800,0,45000
1553,1800,0,45000
1554,3000,0,28800
1555,8400,0,28800
1556,1800,0,45000
1557,6000,0,28800
1558,1800,0,45336
1559,1800,0,48000
1560,1800,0,48000
1561,1800,0,50960
1562,5500,0,28800
1563,1800,0,57000
1564,1800,0,58000
1565,1800,0,71004
1566,1800,0,73000
1567,1800,0,75000
1568,1800,0,75000
1569,1825,1,14400
1570,14500,0,28800
1571,1825,0,19200
1572,6250,0,28800
1573,1850,0,35000
1574,1875,0,13200
1575,1875,0,14400
1576,1900,1,26500
1577,1900,0,32000
1578,1925,0,30000
1579,1925,0,42000
1580,1950,0,16800
1581,2000,0,28880
1582,1950,0,31200
1583,5500,0,28900
1584,2000,1,10000
1585,10000,0,28989
1586,2000,1,12000
1587,2000,1,12000
1588,11500,0,29000
1589,2000,0,14400
1590,2000,1,14400
1591,4200,0,29000
1592,2000,0,14400
1593,2000,0,14400
1594,2000,0,14400
1595,7200,0,29000
1596,2000,1,14400
1597,2000,0,15000
1598,2000,0,15600
1599,2000,1,15915
1600,2000,0,15996
1601,2000,0,17616
1602,2000,1,18000
1603,2000,0,18000
1604,2000,0,18000
1605,2000,1,18000
1606,2000,0,19176
1607,20000,0,29000
1608,2000,0,19200
1609,2000,0,19200
1610,2000,0,19200
1611,2000,0,19728
1612,2000,1,20004
1613,6000,0,29004
1614,5000,0,29004
1615,2500,0,29004
1616,2000,0,21000
1617,2000,0,29004
1618,2000,1,21600
1619,2000,1,21600
1620,2000,0,22000
1621,2000,0,22000
1622,2000,0,22004
1623,2000,0,23040
1624,2000,1,23587
1625,2000,1,24000
1626,2000,0,24000
1627,2000,1,24000
1628,6400,0,29120
1629,2000,0,24000
1630,8875,1,29124
1631,2000,0,24000
1632,2000,0,24000
1633,2000,0,24000
1634,1800,0,29184
1635,2500,0,29200
1636,11000,1,29232
1637,2000,0,24000
1638,10000,0,29328
1639,2000,1,24000
1640,2000,1,24000
1641,2000,0,24432
1642,2000,0,24702
1643,2000,0,25000
1644,2000,0,25000
1645,2000,1,25200
1646,2000,0,25500
1647,6000,0,29553
1648,2000,0,26000
1649,5000,1,29664
1650,3000,0,29666
1651,2000,0,26496
1652,2000,1,27600
1653,2000,0,28800
1654,2000,1,30000
1655,2000,0,30000
1656,2000,0,30000
1657,4750,1,29952
1658,2000,0,30000
1659,2000,1,30000
1660,5400,0,29996
1661,15000,1,82000
1662,15000,1,70550
1663,15000,0,95000
1664,15000,0,95000
1665,15000,0,95000
1666,5000,0,30000
1667,6500,0,30000
1668,8000,0,30000
1669,15000,1,83600
1670,15000,0,96000
1671,15000,1,84000
1672,15000,0,96000
1673,15000,0,97440
1674,15000,0,99000
1675,15000,0,100000
1676,7125,1,30000
1677,15000,0,100000
1678,15000,0,100000
1679,15000,1,88000
1680,3600,0,30000
1681,15000,0,100000
1682,15000,0,100000
1683,15000,0,100896
1684,15000,0,102000
1685,5000,0,30000
1686,15000,0,105000
1687,15000,0,105504
1688,2400,0,30000
1689,15000,0,108820
1690,15000,0,109000
1691,15000,0,110000
1692,15000,1,98000
1693,15000,0,111000
1694,15000,0,118300
1695,15000,0,120000
1696,15000,0,122000
1697,4600,0,30000
1698,8000,0,30000
1699,15000,0,125000
1700,15000,1,118000
1701,15000,1,123000
1702,15000,0,140000
1703,10000,1,30000
1704,3800,1,30000
1705,15000,0,30000
1706,15000,0,156000
1707,15000,1,148000
1708,15000,0,200004
1709,15000,0,210000
1710,6500,0,30000
1711,14950,0,165000
1712,14900,1,33996
1713,14900,0,55000
1714,14900,0,58900
1715,7600,0,30000
1716,14850,1,31500
1717,14800,1,28800
1718,1000,1,30000
1719,4375,0,30000
1720,1400,0,30000
1721,2000,0,30000
1722,2000,0,30000
1723,2000,0,30000
1724,2000,0,30000
1725,2000,1,30972
1726,2000,0,31200
1727,17000,1,30000
1728,2000,1,32000
1729,2000,0,32000
1730,2000,0,32000
1731,2000,1,32000
1732,2000,1,32640
1733,2000,0,33000
1734,2000,1,33000
1735,2000,0,40000
1736,2000,0,40000
1737,2000,0,50450
1738,2000,0,53000
1739,2000,0,53117
1740,2000,0,55000
1741,2000,0,56496
1742,2000,0,57000
1743,2000,0,57450
1744,2000,0,58020
1745,2000,0,60000
1746,2000,0,60000
1747,2000,1,54000
1748,9000,0,30000
1749,2000,0,61000
1750,2000,0,62000
1751,2000,0,62000
1752,2000,0,62400
1753,10625,0,30000
1754,2000,1,57996
1755,2000,0,65000
1756,2000,0,65000
1757,2000,0,70000
1758,1200,0,30000
1759,6000,0,30000
1760,2000,0,70000
1761,3000,0,30000
1762,2000,0,70000
1763,2000,0,75000
1764,2000,0,75000
1765,7000,0,30000
1766,2000,0,75000
1767,3000,0,30000
1768,2000,1,30000
1769,3000,0,30000
1770,13250,0,30000
1771,2000,0,80000
1772,2000,0,80000
1773,2000,0,89100
1774,2000,0,90000
1775,2000,0,99996
1776,2000,0,100000
1777,2000,0,101424
1778,2000,0,108000
1779,3800,0,30000
1780,5125,0,30000
1781,2000,0,130000
1782,2050,0,25000
1783,2100,1,10000
1784,2100,1,12000
1785,2100,1,14400
1786,2100,0,15000
1787,2100,0,21600
1788,12000,0,30000
1789,2100,0,23000
1790,2100,0,24000
1791,2000,0,30000
1792,2100,1,34560
1793,8000,0,30000
1794,2100,0,40000
1795,2100,0,44400
1796,2500,0,30000
1797,2100,0,45000
1798,2100,0,52800
1799,2100,0,60000
1800,2100,0,60000
1801,2100,1,54000
1802,7000,0,30000
1803,2100,1,79050
1804,2100,0,110000
1805,10000,0,30000
1806,2125,0,43000
1807,2150,1,57600
1808,14000,1,28800
1809,14000,1,30000
1810,14000,1,30000
1811,14000,1,30000
1812,14000,1,30000
1813,14000,1,32000
1814,2000,0,30000
1815,14000,1,32000
1816,14000,1,32400
1817,14000,1,32500
1818,14000,1,34000
1819,8000,0,30000
1820,14000,1,37000
1821,14000,1,37000
1822,14000,1,37148
1823,14000,1,37947
1824,14000,1,39000
1825,14000,1,39900
1826,14000,1,40000
1827,14000,1,40000
1828,14000,1,34000
1829,10000,0,30000
1830,2000,0,30000
1831,1000,0,30000
1832,5000,0,30000
1833,14000,1,34400
1834,15250,0,30000
1835,14000,1,41340
1836,2200,0,15000
1837,2200,1,16200
1838,2200,0,24000
1839,2200,1,26004
1840,2200,0,27500
1841,2200,1,27996
1842,2200,0,35360
1843,2200,0,38400
1844,12000,0,30000
1845,2200,0,39000
1846,2200,0,39270
1847,4500,0,30000
1848,5000,0,30000
1849,2200,0,46080
1850,2200,0,55000
1851,8000,0,30000
1852,9000,0,30000
1853,2200,0,75000
1854,2225,0,52500
1855,6000,0,30000
1856,2250,0,16000
1857,2250,0,29140
1858,2250,0,42000
1859,2300,1,14000
1860,2300,0,25920
1861,7000,0,30000
1862,2300,0,30000
1863,2300,0,34416
1864,2300,0,36400
1865,2300,0,62400
1866,5000,0,30000
1867,2300,0,78000
1868,5000,0,30000
1869,5000,0,30000
1870,2350,1,14400
1871,2350,0,44400
1872,2400,1,12000
1873,4000,0,30000
1874,2400,1,13000
1875,2400,1,13288
1876,5000,1,30000
1877,4000,0,30000
1878,2400,0,15648
1879,2400,0,16428
1880,2400,1,16800
1881,15000,0,30000
1882,4500,0,30000
1883,2400,1,18000
1884,2400,0,30000
1885,3200,0,30000
1886,2400,0,18000
1887,2400,0,18000
1888,13750,0,30000
1889,2400,1,20000
1890,5500,0,30000
1891,2400,1,21600
1892,2400,1,21600
1893,2400,0,21996
1894,1750,0,30000
1895,2400,0,22790
1896,2400,0,22800
1897,5000,0,30000
1898,2400,0,23000
1899,2400,0,24000
1900,2400,1,25000
1901,3000,0,30000
1902,2400,0,25000
1903,2400,0,25000
1904,2400,1,26000
1905,2400,0,26400
1906,2400,1,26400
1907,2400,0,27259
1908,2400,0,28000
1909,2400,1,28800
1910,2400,1,30000
1911,2400,1,30000
1912,2400,0,30000
1913,2400,0,30720
1914,6500,0,30000
1915,2400,1,30720
1916,2400,0,32000
1917,2400,0,32400
1918,2400,0,32995
1919,15000,0,30000
1920,2400,0,35000
1921,12000,0,30000
1922,2400,0,37800
1923,2400,0,40000
1924,2400,0,40000
1925,6000,0,30000
1926,11500,0,30000
1927,2400,0,40000
1928,1000,0,30000
1929,2400,1,34000
1930,2400,0,41300
1931,2400,0,41600
1932,6000,0,30000
1933,3500,0,30000
1934,5000,1,30000
1935,4000,0,30000
1936,8000,0,30000
1937,4750,1,30000
1938,2400,0,43000
1939,2400,1,37080
1940,2400,0,44000
1941,2400,0,44004
1942,1000,0,30000
1943,2400,0,45000
1944,2400,0,46000
1945,2400,0,47000
1946,6600,0,30000
1947,2400,0,48000
1948,2400,0,48000
1949,2400,0,48000
1950,2400,0,49800
1951,2400,0,52000
1952,6950,0,30000
1953,2400,0,54000
1954,2400,0,54500
1955,2400,0,56000
1956,2400,0,57500
1957,2400,0,60000
1958,2400,1,54000
1959,2400,1,54000
1960,14000,0,30000
1961,2400,0,63000
1962,2400,0,63300
1963,2400,0,66000
1964,2400,0,67000
1965,5000,0,30000
1966,2400,0,95000
1967,2400,0,95000
1968,2400,1,87999
1969,2425,0,36000
1970,2450,0,24000
1971,2500,1,10800
1972,2500,1,12000
1973,2500,1,12540
1974,2500,1,12600
1975,13600,0,95000
1976,13500,1,31000
1977,13500,1,38000
1978,13500,1,43000
1979,13500,0,45312
1980,9200,0,30200
1981,15000,0,30200
1982,13500,0,51000
1983,5800,0,30280
1984,6000,0,30288
1985,5000,1,30288
1986,5000,0,30300
1987,13500,0,53000
1988,13500,0,57000
1989,13500,0,57772
1990,13500,0,60000
1991,13500,0,68000
1992,13500,0,68000
1993,13500,0,71000
1994,13500,0,77508
1995,10000,0,30576
1996,13500,0,100000
1997,13500,0,185000
1998,13475,1,35000
1999,6000,1,30652
2000,13475,1,29000
2001,13450,1,29000
2002,13400,1,38000
2003,2000,0,30720
2004,13350,1,50000
2005,13300,1,33000
2006,13300,1,39875
2007,13275,0,54000
2008,13250,1,24000
2009,4200,0,30873
2010,13250,1,30000
2011,13250,1,37500
2012,13250,1,38400
2013,13250,1,40000
2014,13225,1,35000
2015,13225,1,40000
2016,5000,0,30996
2017,8000,0,30996
2018,13200,1,31500
2019,13200,0,46596
2020,13200,0,60000
2021,13200,0,60000
2022,15000,1,31000
2023,13200,1,54000
2024,6000,0,31000
2025,13200,0,72000
2026,13200,0,75000
2027,13200,0,76000
2028,7500,0,31000
2029,13200,0,80952
2030,13100,0,71040
2031,5000,0,31000
2032,5200,0,31000
2033,6000,0,31000
2034,13000,1,24000
2035,8000,0,31000
2036,13000,1,24000
2037,9000,1,31000
2038,10000,0,31000
2039,13000,1,28000
2040,13000,1,28000
2041,13000,1,28800
2042,12250,1,31000
2043,13000,1,30000
2044,13000,1,31200
2045,13000,1,33800
2046,13000,1,34000
2047,13000,1,35000
2048,13000,1,36000
2049,5000,0,31000
2050,13000,1,36000
2051,4000,0,31000
2052,3000,0,31000
2053,13000,1,30000
2054,13000,1,36000
2055,13000,1,37000
2056,4500,0,31164
2057,13000,1,38400
2058,13000,1,38400
2059,9250,0,31200
2060,13000,1,39000
2061,13000,1,40000
2062,13000,1,40000
2063,2400,1,31200
2064,13000,1,40800
2065,3200,0,31200
2066,13000,1,36000
2067,13000,1,42000
2068,13000,0,43000
2069,13000,1,37200
2070,13000,0,44000
2071,13000,0,44100
2072,13000,1,39000
2073,7550,0,31200
2074,13000,0,46000
2075,11200,0,31200
2076,6000,0,31200
2077,13000,0,48000
2078,2000,0,31200
2079,13000,0,48000
2080,13000,0,49000
2081,13000,1,44000
2082,2500,0,20640
2083,8400,0,31200
2084,2500,0,21600
2085,2500,0,21996
2086,2500,0,22000
2087,1050,1,31200
2088,2500,0,22000
2089,2500,0,22000
2090,2500,1,22200
2091,2500,1,22406
2092,2500,0,24000
2093,1000,0,31200
2094,2500,0,24000
2095,10000,0,31200
2096,3500,0,31200
2097,2500,0,24960
2098,6700,0,31200
2099,2500,0,24996
2100,2500,1,24996
2101,2500,0,25000
2102,2500,0,25000
2103,2500,0,25000
2104,14000,0,31215
2105,2500,0,26400
2106,2500,0,26940
2107,2500,0,27000
2108,2500,0,27024
2109,8250,0,31500
2110,2500,0,27200
2111,14000,0,31500
2112,8000,0,31500
2113,2500,1,28200
2114,2500,0,28500
2115,2500,0,29000
2116,2500,1,29000
2117,2500,0,30000
2118,4500,0,31500
2119,2500,1,31000
2120,2500,0,31200
2121,2200,0,31544
2122,2500,0,31577
2123,2500,0,32000
2124,2500,0,33000
2125,2500,0,33448
2126,2500,1,33500
2127,2500,0,34368
2128,6000,0,31776
2129,2500,0,34800
2130,2500,0,35000
2131,2500,0,35000
2132,2500,1,30000
2133,2500,1,30000
2134,2500,1,30000
2135,2500,0,37000
2136,2500,1,32000
2137,2500,0,38060
2138,2500,0,39200
2139,10000,0,32000
2140,2500,0,40000
2141,2500,0,40000
2142,5600,0,32000
2143,2500,1,34000
2144,2500,1,35500
2145,2500,1,36000
2146,2500,0,42000
2147,1700,0,32000
2148,2500,0,42000
2149,2500,0,42000
2150,2500,0,42000
2151,2500,1,36228
2152,2500,1,32000
2153,2500,0,43000
2154,2500,1,37000
2155,2500,0,45000
2156,8000,0,32000
2157,6000,0,32000
2158,2000,0,32000
2159,2500,0,45000
2160,2500,0,46000
2161,2500,0,46500
2162,2500,0,47004
2163,6000,0,32000
2164,2500,0,48000
2165,2500,0,49500
2166,4900,0,32000
2167,2500,1,45630
2168,11050,0,32000
2169,2500,0,52000
2170,2500,1,46180
2171,2500,0,54000
2172,2500,0,54000
2173,15000,0,32000
2174,2500,0,54996
2175,2500,1,48996
2176,2500,0,55000
2177,2500,0,57600
2178,3250,1,32000
2179,2500,0,59000
2180,2500,0,60000
2181,2500,0,61000
2182,4800,0,32000
2183,6250,0,32000
2184,2500,0,63000
2185,2500,0,64000
2186,2500,0,65004
2187,2500,0,69996
2188,3000,0,32000
2189,2500,1,54400
2190,4500,0,32000
2191,2500,1,64000
2192,2500,0,70082
2193,2500,0,79800
2194,2500,0,82400
2195,2500,0,85000
2196,2500,0,92500
2197,12250,0,32000
2198,2500,0,112995
2199,2500,0,121000
2200,2500,0,200004
2201,2800,1,10560
2202,2800,1,13000
2203,2800,1,13380
2204,2800,1,14400
2205,6950,0,32000
2206,2800,1,14800
2207,2800,1,15000
2208,1200,0,32000
2209,2800,1,15600
2210,15000,0,32000
2211,2800,1,20800
2212,4500,0,32000
2213,2800,0,21168
2214,2800,1,23000
2215,2800,1,24000
2216,8000,0,32000
2217,4200,0,32000
2218,2500,1,32000
2219,2800,0,26500
2220,2800,1,27000
2221,1200,0,32000
2222,2500,1,32000
2223,2800,0,28800
2224,2800,0,29376
2225,2800,0,30000
2226,2850,0,19200
2227,7200,0,32004
2228,22750,0,32004
2229,2850,0,45000
2230,9250,0,32004
2231,2850,0,90000
2232,2875,0,28000
2233,2875,0,36800
2234,10000,0,32004
2235,2875,0,66000
2236,14000,0,32004
2237,2900,0,19000
2238,2900,0,31200
2239,2900,0,50000
2240,2925,0,27000
2241,10000,0,32004
2242,6600,0,32004
2243,2975,0,25000
2244,2975,0,49800
2245,15000,0,32112
2246,3000,1,10000
2247,1000,0,32198
2248,3000,1,12000
2249,3000,1,12000
2250,8000,0,32268
2251,3000,1,14000
2252,3000,1,14400
2253,1000,1,32352
2254,3000,1,14400
2255,6000,0,32388
2256,3000,1,15000
2257,3000,1,15000
2258,4200,0,32400
2259,10000,0,32400
2260,5000,0,32400
2261,4800,0,32400
2262,3625,0,32400
2263,3000,1,16080
2264,10000,0,32400
2265,3000,1,16320
2266,3000,1,17400
2267,3000,1,17520
2268,3000,1,17916
2269,3000,1,18000
2270,3000,1,18000
2271,5000,1,32400
2272,3000,1,18000
2273,3000,1,18000
2274,3000,1,18000
2275,3250,0,32450
2276,3000,1,18000
2277,3000,1,18000
2278,3000,1,18000
2279,12500,0,32500
2280,3000,1,18008
2281,2500,0,32500
2282,3000,1,18864
2283,14500,0,32500
2284,3000,1,19000
2285,3000,1,19200
2286,3000,1,19200
2287,6600,0,32500
2288,3000,0,32500
2289,3500,0,32500
2290,3000,1,19200
2291,3000,0,20000
2292,3000,0,20004
2293,3000,0,20800
2294,6000,0,32760
2295,3000,0,21000
2296,3000,0,21000
2297,3000,0,21600
2298,3000,0,32900
2299,16500,0,32968
2300,3000,0,22000
2301,3000,0,22800
2302,3000,0,23000
2303,3000,0,23000
2304,12000,0,33000
2305,3000,0,30000
2306,3000,1,30000
2307,3000,0,30000
2308,8875,0,33000
2309,3000,0,30000
2310,3000,0,30000
2311,3000,0,30000
2312,3000,0,30000
2313,3000,1,30000
2314,3000,0,30000
2315,3000,0,30000
2316,3000,0,30000
2317,3000,0,30000
2318,3000,0,30000
2319,3000,1,30000
2320,2500,0,33000
2321,8000,0,33000
2322,2000,1,33000
2323,3000,1,30000
2324,3000,0,30000
2325,3000,0,33000
2326,3000,0,30960
2327,5000,0,33000
2328,3000,1,31131
2329,10150,0,33000
2330,3000,0,31200
2331,3000,0,31200
2332,3000,0,31356
2333,8325,0,33000
2334,1250,0,33000
2335,8000,0,33000
2336,3000,0,32000
2337,3000,0,32000
2338,2050,1,33000
2339,3000,0,32004
2340,3000,0,32400
2341,3000,0,32400
2342,3000,0,32640
2343,3000,0,33000
2344,12375,0,33000
2345,3000,0,33000
2346,3000,0,33000
2347,3000,0,33189
2348,3000,0,34008
2349,3000,0,34500
2350,3000,1,29000
2351,3000,0,35000
2352,3000,0,35000
2353,3000,1,29244
2354,3000,0,35256
2355,3000,0,36000
2356,3000,0,36000
2357,3000,0,36000
2358,3000,0,36000
2359,3000,0,33000
2360,3000,0,36600
2361,3000,0,37000
2362,7800,0,33000
2363,3000,0,37000
2364,3000,0,38000
2365,3000,0,38000
2366,3000,0,38000
2367,12500,0,33000
2368,8125,0,33000
2369,4400,0,33000
2370,3000,0,38400
2371,3000,0,38748
2372,4000,0,33000
2373,3000,1,33000
2374,3000,0,39996
2375,7000,0,33000
2376,12200,0,33012
2377,3000,0,40000
2378,3000,0,40000
2379,9000,1,33098
2380,6425,0,33168
2381,3000,0,40000
2382,3000,0,40000
2383,3000,1,37000
2384,3000,0,43000
2385,3000,1,37000
2386,3000,1,37000
2387,3000,0,43200
2388,3000,0,43200
2389,3000,0,43500
2390,3000,0,43500
2391,11200,1,33280
2392,3000,0,43949
2393,3000,0,44000
2394,9000,0,33300
2395,5000,0,33316
2396,12250,0,33321
2397,6000,0,33360
2398,2500,0,33360
2399,3000,0,45000
2400,3000,0,45000
2401,3000,0,45000
2402,3000,0,45000
2403,3000,1,39000
2404,3000,0,45000
2405,3000,1,39327
2406,7125,0,33600
2407,5000,0,33600
2408,2500,0,33600
2409,3000,1,40000
2410,8000,0,33600
2411,3000,0,47000
2412,3000,0,47208
2413,3000,0,47500
2414,4000,0,33600
2415,12000,0,33600
2416,3000,0,48000
2417,3000,0,48000
2418,3000,0,48000
2419,3000,0,48000
2420,12000,0,33600
2421,3000,0,49800
2422,3000,0,50000
2423,3000,1,44000
2424,3000,0,50000
2425,3000,1,44000
2426,3000,0,50000
2427,10750,0,33600
2428,3000,1,44000
2429,5000,0,33600
2430,3000,0,50000
2431,3000,0,50000
2432,3000,0,51000
2433,3000,0,51600
2434,3000,0,51600
2435,3000,0,51684
2436,3000,1,45996
2437,3000,0,51996
2438,12000,0,33640
2439,3000,0,52000
2440,3000,0,52000
2441,5000,0,33685
2442,12000,0,48609
2443,14400,0,33800
2444,12000,0,48645
2445,10000,0,33800
2446,13000,0,33800
2447,12000,0,48672
2448,12000,0,49200
2449,1000,1,33990
2450,12000,0,49600
2451,4000,0,33996
2452,12000,0,50000
2453,5100,0,33996
2454,2500,1,33996
2455,10000,0,33996
2456,12000,0,50000
2457,12000,0,50000
2458,12000,0,50000
2459,12000,1,44000
2460,12000,0,50000
2461,12000,1,44000
2462,12000,0,50000
2463,12000,0,50000
2464,12000,0,50000
2465,12000,0,50000
2466,12000,0,50004
2467,12000,1,44004
2468,12000,1,44004
2469,12000,0,50361
2470,12000,0,34000
2471,12000,0,50500
2472,10000,0,34000
2473,2500,0,34000
2474,10000,0,34000
2475,12000,0,51000
2476,12000,0,51996
2477,12000,0,52000
2478,2000,1,34000
2479,12000,0,52000
2480,10950,0,34000
2481,5000,0,34000
2482,12000,0,52000
